Username;Project Name;Timestamp;# of Components;# of Batteries;# of Resistors;# of Capacitors;# of Inductors;# of Voltmeters;# of Switches;Avg Voltage;Avg Current;Avg Resistance;Avg Power;# of Views;# of Comments;Avg Comment Length
HelpfulChildhood;utopian-conscious-bulldog-of-nirvana;2019-02-09 21:10:48;258;10;45;36;74;74;19;272.09968237735086;13.11870947890672;21.054092521439326;3568.4737234500603;2;0;87.21342956591242
severe_heart;daffodil-sambar-of-authentic-courage;2019-02-21 19:58:07;338;6;60;99;24;50;99;5899.312020266183;64.81148148031045;91.07914660633043;382343.4706798883;1;1;60.93135451793884
FederalPerception;tangible-smart-ostrich-of-romance;2019-02-08 02:23:40;180;61;41;34;4;28;12;4835.943466427681;85.01887694785508;56.91465807210121;411143.5855011517;0;3;43.69551384669148
AbleAssociation;versed-pristine-mule-of-perfection;2019-02-22 20:13:49;297;58;58;65;75;0;41;344.1490090601451;18.311737716562437;18.852103464669035;6303.742067975343;3;0;63.623381698021255
AwarePresident;loud-magnificent-chihuahua-of-chaos;2019-02-28 11:58:27;447;73;70;99;37;81;87;819.0528159495955;23.83377528217916;34.46251184083112;19523.76267743766;6;0;46.85371341097394
SeriousEmphasis;truthful-keen-marten-of-grandeur;2019-02-11 17:51:00;294;93;30;8;79;24;60;461.5257995371868;55.752450553552166;8.26620713117645;25727.31859602631;5;0;83.32191122951203
serious_recommendation;screeching-pistachio-rottweiler-of-joy;2019-02-25 20:33:53;309;22;27;59;46;59;96;1661.8564910282953;82.5446152494408;20.087192334979154;137177.27402474356;7;0;51.99123794829816
TallElection;exotic-simple-chipmunk-of-acceptance;2019-02-16 02:51:28;305;93;16;5;73;52;66;861.521035052022;33.39395512719388;25.69149430681862;28767.197983939466;7;2;89.7655107576652
AbleAssociation;private-ebony-marmot-of-health;2019-02-23 04:43:04;297;7;58;92;27;92;21;986.1022670862717;55.89872397229123;17.597196037213592;55124.5010755968;9;3;77.12571125364329
huge_situation;attractive-clever-hedgehog-of-speed;2019-02-16 10:41:31;324;8;78;65;28;72;73;533.952695366538;10.029604067854603;53.074569656941705;5358.355918524081;2;0;15.069510474364423
EveryDecision;inquisitive-incredible-armadillo-of-attraction;2019-02-18 17:56:33;407;5;89;97;56;91;69;5102.276212837099;52.01270410178416;98.16618327459433;265387.6136174787;7;3;59.64257960956042
SufficientOperation;sceptical-speedy-seahorse-of-sufficiency;2019-02-10 00:15:23;294;45;75;66;84;18;6;6740.292907170881;85.58575242447618;78.76682268177855;576868.0715843491;70;2;28.014740145944785
important_bird;shaggy-fabulous-hyrax-from-hyperborea;2019-02-11 21:52:19;349;59;41;89;86;38;36;6004.366370572669;71.06188641606553;84.53868558921154;426677.9864229888;5;2;78.06384743899164
rare_phone;attractive-messy-ammonite-of-symmetry;2019-02-23 01:26:45;352;28;29;83;48;72;92;673.1604277437423;48.996275719515445;13.706726364840227;32977.94198312154;6;2;33.063923591828384
HungryRefrigerator;able-marvellous-wildcat-of-maturity;2019-02-21 08:22:52;261;21;40;46;63;83;8;1958.710200364603;21.39162870479926;91.3756737869879;41904.82685435372;6;3;72.09637651238306
afraid_power;cryptic-satisfied-guillemot-of-perspective;2019-02-22 09:32:42;374;32;91;53;87;27;84;2088.9042342025955;69.14331504746231;30.211810571279653;144433.2726273038;0;2;10.1857505101555
CompetitiveTongue;romantic-nebulous-wildcat-of-music;2019-02-22 16:52:51;361;66;91;29;98;31;46;1458.9532957938002;32.15802854934097;45.25216875265441;46915.08934812795;0;1;36.654964943464606
aggressive_chocolate;brave-woodlouse-of-silent-experience;2019-02-06 12:55:37;358;49;58;89;34;74;54;3317.2277854981635;82.8771110953039;40.06714344506875;274924.1327801423;10;3;85.05176517733196
typical_pollution;pragmatic-raspberry-caterpillar-of-intensity;2019-02-24 12:00:52;318;94;53;36;65;38;32;2642.411939763944;94.33082892762162;28.040938048020603;249265.7704935317;4;1;89.62733299205682
aware_mom;small-defiant-cockatoo-of-mastery;2019-02-16 23:21:27;350;41;86;4;100;72;47;6730.155127155532;81.88634598760973;82.21470818826371;551110.5293858132;1;2;81.68579168889862
wooden_failure;mindful-opalescent-tortoise-of-champagne;2019-02-14 04:57:36;268;76;17;32;8;97;38;586.1986775834924;61.482796625937254;9.499997997436605;36036.6910653267;6;2;3.5059109256613485
RecentSympathy;tomato-hedgehog-of-sheer-prestige;2019-02-07 07:12:25;231;95;20;40;30;1;45;1210.0570538392508;22.416884539984338;53.82450462492695;27127.015704780566;9;1;55.65865731017774
HotMall;stalwart-cyber-ermine-of-lightning;2019-02-14 02:59:42;294;56;59;98;46;4;31;444.81069100108823;19.30243468700453;23.257981367214096;8584.457197118963;4;2;32.866405915396555
reasonable_performance;urban-mega-chital-of-warranty;2019-02-10 07:38:49;201;6;57;17;100;12;9;5260.742583797293;90.73058627571268;57.953673939911866;477313.7202010144;0;3;13.812056513875525
lucky_appearance;mutant-guppy-of-fortunate-realization;2019-02-10 12:21:54;288;37;55;54;48;11;83;6179.615894657204;64.3563939710107;96.09878956608553;397700.94212607964;3;0;32.59809143993467
LegalCandidate;hospitable-colorful-dolphin-of-health;2019-02-28 11:19:52;352;67;57;63;69;95;1;316.4859179116842;50.450586198711676;6.339848825657313;15965.413964313955;9;2;88.71634298671809
automatic_comparison;stimulating-fervent-zebu-of-sorcery;2019-02-11 18:04:17;260;64;53;41;19;22;61;1890.2028250049657;20.804107240112867;90.93276923683406;39320.40463942695;4;2;77.55772851433707
InformalRoad;elegant-fierce-centipede-of-advertising;2019-02-11 05:35:32;251;7;81;45;1;62;55;970.677010996264;57.49650304071543;16.849043131288322;55808.19227510052;10;2;59.987106827741265
aware_orange;striped-garnet-mule-of-infinity;2019-02-24 09:04:55;195;12;26;7;38;43;69;3615.9087469537462;68.55884942205935;52.70845877529921;247904.06639364318;5;3;80.15765012834754
ForeignNewspaper;calculating-pistachio-pigeon-of-agility;2019-02-19 01:42:25;286;25;75;54;52;57;23;3604.6104797417206;58.56266662514871;61.498778832953725;211099.1368708724;2;2;64.95115123883379
ForeignNewspaper;free-ambrosial-ara-of-success;2019-02-25 14:27:31;295;97;2;0;92;40;64;1046.6187875010835;29.721150061361413;35.08604868037429;31102.888620522877;5;1;35.20766118910987
difficult_hearing;prophetic-military-bullfinch-from-saturn;2019-02-19 09:10:31;302;18;48;79;26;95;36;1105.1853657337401;16.58132426491693;66.80213076838581;18320.50453053635;8;3;42.06487578780781
RelevantArticle;quizzical-uber-terrier-of-prestige;2019-02-19 12:50:27;262;0;74;90;49;42;7;675.425500508707;15.43670553461739;43.59069353852517;10423.238600772642;93;0;70.20030355982286
LargeSeries;heretic-brainy-squid-of-wealth;2019-02-10 19:33:12;227;9;42;48;60;24;44;8249.24056750144;96.11870810555875;85.83120877153789;792910.5033745466;6;3;86.2133058963444
capable_device;phenomenal-adorable-sawfly-of-climate;2019-02-25 06:28:38;176;4;56;55;24;1;36;789.3342821181528;8.06215447575852;98.43321278760503;6363.804325515881;9;1;56.448074058291986
EntirePopulation;peculiar-space-axolotl-of-infinity;2019-02-17 15:58:08;199;76;75;13;0;31;4;128.21893058248952;2.2546352635467226;57.77741109826686;284.1215755701645;5;3;90.21767949847938
WillingPizza;sensible-spiffy-dragon-of-amplitude;2019-02-06 17:28:08;246;50;24;69;17;43;43;797.7324436689323;21.855339411651386;36.472420826595766;17437.075269440615;6;3;12.616000042365505
tiny_king;tall-tactful-tench-from-betelgeuse;2019-02-13 05:43:17;201;31;16;24;79;20;31;4891.333815896569;62.24020426296464;78.55070597857834;304436.39674966485;7;2;90.08461730855531
ForeignSinger;offbeat-hungry-sloth-of-prosperity;2019-02-10 07:42:46;296;31;44;69;64;9;79;3567.6598850924574;51.13033070018568;69.68478859290141;182414.51090811566;6;1;74.22672155104846
CuriousDatabase;winged-quartz-hawk-of-champagne;2019-02-16 10:31:35;277;68;3;75;72;33;26;729.4803754670376;93.66264004110428;7.74124426208801;68327.53460420297;9;0;84.01676945947358
hot_discussion;astute-golden-axolotl-from-ganymede;2019-02-25 12:45:57;369;91;10;71;93;57;47;193.94805426738304;5.639106326305132;33.89674930021198;1089.6648776575607;10;2;53.93565924953844
UnitedInspector;elegant-cherubic-coot-of-mathematics;2019-02-13 08:47:53;357;86;98;18;88;50;17;5258.165825974374;54.9792976385014;95.55459922476085;289095.1551274077;1;2;24.444737425339714
strong_assistant;hungry-mustard-perch-of-sorcery;2019-02-12 03:53:32;367;28;85;66;97;88;3;676.824703714419;40.350399813489226;16.77736662778938;27314.961639997;9;1;65.02458623051699
EntireBaseball;flat-pistachio-tarsier-of-experiment;2019-02-22 14:47:00;279;29;38;0;58;81;73;4479.481170694338;89.18887499156928;50.257737138025696;399517.33350578434;9;3;5.183973961148524
reasonable_direction;innocent-micro-numbat-of-charisma;2019-02-10 01:22:06;320;37;94;72;1;76;40;1048.4552724201192;16.02853105324451;65.56966056822009;16804.42297335012;1;3;53.46665063669753
VariousWriter;tested-intrepid-bettong-of-infinity;2019-02-13 13:56:43;404;73;32;62;99;80;58;1550.2027200665182;26.18010055845007;59.084441394785415;40579.529395696445;6;2;49.33714075454131
LatterConstruction;amorphous-cheerful-collie-of-karma;2019-02-21 12:37:12;198;14;51;28;67;6;32;6833.1707688720335;73.25687736157592;93.30759767387121;500572.7155411086;6;1;96.8801129620531
AccurateHair;delectable-artichoke-dinosaur-of-efficiency;2019-02-22 02:55:10;370;48;77;43;52;95;55;5221.796926371067;89.50001105468851;58.376781801328306;467351.3825701666;7;0;45.199360701546134
impossible_pollution;poised-busy-rat-of-recreation;2019-02-27 11:41:38;241;15;5;67;100;1;53;3596.1542677844495;58.350463792807616;61.58638121616136;209834.277453825;0;0;94.21430440823612
RareCriticism;tangible-fluffy-falcon-of-gaiety;2019-02-16 03:21:30;345;44;93;84;13;28;83;2186.3913570395466;33.75485103430837;64.67715179616384;73799.32601580085;0;3;39.06947550132065
sudden_hearing;liberal-modest-kestrel-of-genius;2019-02-25 04:05:16;327;58;17;34;82;71;65;2086.96974695059;74.60067508762324;27.934335066994432;155691.79577464136;7;3;71.94498971319835
responsible_homework;keen-echidna-of-sublime-shopping;2019-02-11 19:04:34;291;20;67;25;11;77;91;258.32543649887845;6.583930597226795;38.92858266420352;1700.729861948332;7;2;98.83116710846679
AbleAssociation;therapeutic-thistle-chicken-of-research;2019-02-17 03:34:57;345;80;31;95;13;65;61;1720.5607984605913;54.30164348920263;31.604241690927047;93433.78002364238;0;2;10.716168497818213
HotMall;busy-godlike-spoonbill-of-triumph;2019-02-22 17:16:33;375;100;39;39;76;74;47;2642.159783700442;31.81246506428027;83.0515609428813;84050.1935557665;7;1;87.86142975067615
odd_role;incredible-bird-of-marvelous-lightning;2019-02-20 19:09:40;344;42;26;31;65;87;93;330.71088345261256;41.21339685781027;8.049593236972473;13628.585085059609;20;3;10.51629719354249
cute_pie;quantum-tentacled-barnacle-of-influence;2019-02-21 20:55:41;232;59;52;32;60;9;20;187.96929241146992;9.91227187639534;19.461323586825642;1864.280479160269;0;0;95.12541363990724
interesting_office;conscious-amiable-taipan-from-valhalla;2019-02-25 04:25:01;271;78;65;59;8;16;45;82.7328188835394;22.8620934305931;3.674745703740079;1895.4232661590772;5;1;38.98942993372309
TallElection;steadfast-whimsical-nuthatch-of-pizza;2019-02-12 11:49:12;392;73;78;8;89;97;47;2171.845994792304;72.490158193477;29.968800478271408;157441.1123862721;10;0;50.48634838333257
emotional_speaker;radical-deft-dugong-of-peace;2019-02-27 14:55:03;252;13;69;12;48;13;97;859.803644393277;76.1852459270308;11.341735322512903;65508.11662248315;2;2;67.37458786629354
asleep_leadership;prudent-fractal-camel-of-camouflage;2019-02-27 06:41:50;275;14;30;49;82;47;53;3327.250452254491;51.63655911745985;64.43230632126074;171806.57466642832;7;1;31.780366950618344
historical_airport;gleaming-attentive-basilisk-of-agility;2019-02-05 18:53:58;345;91;36;15;49;100;54;138.70360756722604;6.045136831700004;23.13487205678696;835.6047338478385;6;3;89.63358163439923
civil_device;original-airborne-tarsier-of-hail;2019-02-22 14:32:49;280;66;68;88;2;4;52;905.1681389974756;68.17503494795703;13.204535822160501;61707.52956589081;3;0;2.3026534478312266
remarkable_foundation;tested-fine-avocet-of-innovation;2019-02-17 17:25:29;325;99;5;58;35;46;82;4047.0646000882384;67.6732866342297;59.8504764797044;273876.68014798884;4;1;32.91728737829895
ScaredAppearance;eminent-smilodon-of-unusual-grandeur;2019-02-07 16:57:53;302;96;25;76;3;74;28;2993.4800270610904;32.023688697278054;93.3296993307912;95866.80106381584;2;1;89.06522143772754
historical_height;remarkable-poised-chupacabra-of-perfection;2019-02-16 10:06:32;285;34;12;74;65;51;49;9532.040436625877;99.39221653676108;95.88984528394565;947409.8641832686;30;3;72.35546644795441
medical_database;affable-happy-chupacabra-of-revolution;2019-02-26 05:25:45;310;72;83;17;39;94;5;328.7356606763619;5.87078630139265;56.611220312499235;1926.7280902012049;9;3;48.7805436547364
AcceptableDefinition;ambitious-violet-agouti-of-snow;2019-02-15 14:20:00;400;54;76;56;54;76;84;2712.7178199278887;49.29397860056438;55.031455080335014;133720.08203414452;7;1;33.334425652644974
OldCourage;dangerous-mysterious-sturgeon-of-economy;2019-02-18 01:51:23;280;16;81;17;1;77;88;510.9487451041596;6.991011886114218;73.40286259441446;3572.088328085689;87;0;74.48424210753166
InformalDrawing;hidden-masked-bird-of-promise;2019-02-14 01:52:34;311;72;80;70;5;75;9;261.44325885990463;35.18959832838405;7.34559206651042;9205.044522226328;11;3;23.01719724223964
embarrassed_problem;wise-attentive-parrot-of-influence;2019-02-22 08:31:27;372;46;3;74;90;78;81;1995.5756144060704;71.08093546418783;28.10317355782096;141850.3955753222;3;3;12.560789976064324
LuckyPatience;vengeful-uncovered-griffin-of-imagination;2019-02-25 21:07:35;258;85;31;47;9;17;69;212.0225054267525;4.460313169972929;46.556766195546494;950.1308855651093;0;1;70.11219795934957
scared_girlfriend;adventurous-crystal-bullfinch-of-tempest;2019-02-13 11:44:20;271;77;60;60;22;43;9;1342.917957781895;58.3942342232306;23.009337613054193;78423.07291314095;5;2;27.808832491753133
suitable_tongue;placid-devout-squirrel-of-triumph;2019-02-14 11:53:06;224;94;7;51;53;6;13;2332.1362919863836;33.669449512216886;69.34553395599114;78526.01460331962;10;1;25.67561452136785
medical_cabinet;prophetic-polite-beagle-of-argument;2019-02-19 13:35:03;360;94;62;97;55;6;46;1269.8196214519603;14.799813656883543;86.09449744690313;18791.211195988082;5;1;65.9054412557322
LonelyCity;humongous-steadfast-python-of-painting;2019-02-15 03:21:06;339;27;0;52;81;89;90;7552.796504579686;93.71730383915066;80.60247052717521;707829.1770434876;8;1;45.28051645456772
SuccessfulDepression;exuberant-moth-of-therapeutic-inspiration;2019-02-26 00:47:47;326;90;13;43;93;87;0;3074.72047300411;31.531431418250644;97.63634054269824;96953.2517085013;9;3;30.03046951106886
hot_policy;tall-inquisitive-gerbil-of-climate;2019-02-06 07:44:19;323;41;68;59;40;61;54;3644.2508099930915;46.5908015898857;78.15382127500241;169784.182091796;2;1;23.849057549436548
AdditionalChild;first-bipedal-boar-from-atlantis;2019-02-13 04:17:45;313;15;66;85;25;89;33;1128.87758872881;16.23227487178982;69.42381794027305;18320.93971107179;2;3;41.61612411563834
huge_effort;celadon-penguin-of-therapeutic-fantasy;2019-02-26 08:47:24;273;45;27;89;67;15;30;2483.8907236926734;36.97594818674027;67.2911152602662;91847.77298713654;10;0;58.78918959070979
GuiltyEducation;tactful-tuscan-impala-of-correction;2019-02-12 10:02:54;273;37;52;57;55;47;25;2865.2654446471806;79.96010946960962;35.84762094119001;229104.30771824036;9;2;20.783818464737802
acceptable_throat;crouching-emerald-cockle-of-leadership;2019-02-26 01:55:44;334;90;29;56;100;16;43;1379.0309564538538;72.56239390187217;18.98306512466683;100063.26294044996;5;0;92.1566155057894
alive_engine;outstanding-organic-bumblebee-from-saturn;2019-02-21 17:26:22;297;83;32;50;54;43;35;3812.9972707940333;43.99654147075419;86.70577074469989;167754.65228243242;5;3;77.65801888308324
LatterFamily;abstract-nimble-macaque-from-hell;2019-02-20 22:54:26;332;19;87;64;54;41;67;3976.6778758406904;65.70011105956529;60.54048527610203;261265.5069814287;10;0;91.92790774307754
distinct_imagination;horned-artichoke-spaniel-of-flowers;2019-02-27 17:43:21;233;31;62;15;51;3;71;2117.9903597539674;53.53736782996129;39.47840276332917;113389.72822639957;5;3;90.80332833960908
inner_introduction;quizzical-rampant-tody-of-youth;2019-02-11 09:59:50;237;55;63;13;95;8;3;2796.3418151620835;29.021675018719296;96.34055614057065;81157.46150122078;3;2;99.20041975431482
lucky_performance;mellow-serious-mustang-of-tempest;2019-02-13 18:58:38;342;17;48;64;78;52;83;759.2827470355431;63.193885243389694;12.034192092893681;47979.65958113009;45;3;27.97079177958276
capable_government;ruddy-fanatic-wildebeest-of-foundation;2019-02-25 23:32:20;165;1;88;36;23;13;4;5279.608644172216;72.52978412681634;72.74362214254857;382931.8618197224;9;3;44.25238598312752
remarkable_song;elated-micro-kakapo-of-success;2019-02-24 22:04:38;330;42;49;96;78;12;53;5271.037963773476;82.44599495648549;63.93232613580514;434575.32021625864;10;0;1.4960662182955442
existing_success;complex-pastel-hyena-of-pizza;2019-02-24 06:42:05;324;63;22;88;37;40;74;6307.738486415819;96.00892245417482;65.68473026967312;605595.1943593153;7;0;14.952545355465519
informal_recording;gorgeous-taupe-elephant-of-refinement;2019-02-22 06:51:11;334;52;73;87;88;5;29;2228.0330185271714;82.63516628097017;27.011919013404693;184116.71508335831;5;3;75.21754534598341
massive_penalty;devout-pastoral-poodle-of-debate;2019-02-22 10:36:36;432;98;62;72;20;85;95;966.7264653865466;10.215993426917723;94.68025518256152;9872.10431369586;2;0;79.30644781964182
CulturalPhoto;refreshing-fervent-dugong-of-infinity;2019-02-23 23:01:46;350;46;82;42;82;34;64;4571.262175623294;57.00328556550565;80.10976007820575;260574.80346969087;9;3;82.23620083088122
historical_debt;micro-aardwolf-of-perpetual-chaos;2019-02-06 23:33:27;246;20;17;6;59;85;59;4188.392522326812;56.3591843681022;74.306634634717;236059.0975174793;5;0;56.725778463747055
CivilEmotion;private-smooth-beagle-of-renovation;2019-02-15 18:00:29;163;4;24;27;25;79;4;1022.326494362989;34.69002951138669;29.36231951445256;35462.8382677593;4;1;89.60693898526131
TerriblePresence;wakeful-adventurous-nyala-of-awe;2019-02-21 03:02:57;375;40;79;75;34;97;50;2548.7623233647637;55.75932914461513;45.68809858142623;142114.2894280542;3;0;39.63355941436365
known_inspection;offbeat-jasper-caribou-of-finesse;2019-02-11 06:10:47;244;4;63;81;5;61;30;99.17739692660663;1.0484996982086936;94.68029135679555;103.67016457769482;92;3;87.40849423403316
huge_injury;enthusiastic-bold-gaur-of-coffee;2019-02-13 07:32:49;352;69;84;8;37;92;62;1654.5309503385602;44.77165213368243;36.88895944258608;74072.42930343085;7;0;45.6578253303546
AngryDisaster;literate-judicious-quokka-from-uranus;2019-02-20 03:21:16;260;47;67;16;5;45;80;3394.4097773973003;77.62802846331408;43.66549440477711;263498.25486519124;2;2;85.34846655759422
conscious_sir;magnetic-beneficial-grebe-of-wind;2019-02-15 02:35:26;216;22;9;34;12;63;76;3973.3641057288855;99.76130307392235;39.858737642734134;396384.9820786916;8;3;32.71401779268396
existing_newspaper;bold-cornflower-mongoose-of-pleasure;2019-02-12 15:14:17;262;2;21;78;50;93;18;29.10394293259855;2.337721775253898;10.751084308035086;71.06185800733256;6;2;57.09698407626015
UnfairDesk;competent-witty-alligator-of-excitement;2019-02-23 08:50:55;326;53;58;89;34;57;35;3523.9340821162773;91.97450682473254;38.26727802104851;324115.67266606167;2;1;88.37269118736974
nice_appointment;precise-lemon-prawn-of-defiance;2019-02-24 15:52:25;311;26;62;68;63;23;69;1704.2567593601418;38.90579773135529;43.70101520523797;66305.056530651;64;1;82.72274005487844
realistic_negotiation;meteoric-free-marmot-of-inspiration;2019-02-23 15:47:31;440;87;23;97;56;78;99;6597.34722260745;86.32759227743692;76.36494242245733;569531.8921377382;10;3;54.10778194348838
weak_location;aquatic-gentle-rooster-of-tolerance;2019-02-14 02:56:30;340;79;53;30;93;19;66;7344.004908276459;90.43586511148037;81.24057105212754;664160.7216095411;9;3;87.82821250742879
afraid_chemistry;meticulous-busy-rook-of-wind;2019-02-19 05:43:14;352;18;79;89;85;16;65;329.91291524150796;16.25589432750505;20.485569099474134;5361.439569211568;0;1;48.10496022608815
decent_performance;illustrious-curious-angora-of-improvement;2019-02-25 23:27:30;279;18;69;41;64;20;67;105.94884735834292;8.220829906872762;13.078975903855138;871.9070202923454;2;3;21.566585689586994
visible_housing;vagabond-crafty-caiman-of-resistance;2019-02-16 03:29:27;360;35;48;91;85;75;26;3744.4975689635517;39.64302994502451;94.50204909041045;148438.4486933062;6;0;99.74900754889421
FinancialSetting;zealous-strict-jackdaw-of-debate;2019-02-06 14:02:30;329;2;85;35;73;96;38;371.8233156307016;38.22026289171118;9.855055556052417;14208.375755694571;41;2;36.89827448526531
wonderful_quantity;adorable-basilisk-of-inspiring-greatness;2019-02-19 20:28:57;302;57;43;71;44;77;10;2253.7741499721246;34.61610878670721;65.0823926835766;78017.99063181618;4;0;7.4298399296970015
entire_aspect;whispering-stoic-mussel-of-acceptance;2019-02-18 16:09:17;249;87;7;54;10;60;31;5106.4663210922845;56.676517738330865;90.01032616407792;289416.4364119989;10;0;24.45171698984795
KnownExamination;rational-warping-dinosaur-of-faith;2019-02-10 22:19:00;328;24;99;71;32;42;60;1066.0334566955673;86.07909511951647;12.427572392045649;91760.9382126136;6;0;4.0827875088416565
DramaticProfessor;jolly-meticulous-dragonfly-from-pluto;2019-02-24 08:34:56;287;32;99;7;35;66;48;1362.0241498931064;13.642291483710355;99.81284920887593;18579.041783563902;10;3;15.787347682729425
competitive_history;hasty-ambrosial-newt-of-prestige;2019-02-06 19:42:03;392;55;76;39;74;74;74;4172.550301371825;57.46540353424926;72.56357609612371;239774.8744145403;9;3;43.632373554589265
CuriousFamily;vivid-peculiar-swift-of-kindness;2019-02-24 10:51:16;252;41;53;23;0;77;58;4920.7695531308345;63.111087966752066;78.0005576137149;310551.5157623116;36;1;37.44290350211767
distinct_agency;natural-cerulean-rattlesnake-of-glamour;2019-02-24 18:47:28;404;98;84;41;90;18;73;1247.1949450398615;62.06963568516759;20.051112587709074;77416.81497933403;10;1;84.03938854514811
unhappy_drama;nickel-dragon-of-incredible-felicity;2019-02-06 12:42:46;236;94;59;15;41;4;23;5604.787675091527;85.7974505619606;65.3721965772748;480876.10841371;9;0;84.7254296718716
TallInstruction;unyielding-pygmy-caterpillar-of-aurora;2019-02-20 11:35:28;263;29;70;64;29;61;10;2125.562493438148;24.617397057022462;86.43018858133563;52328.0646337275;1;3;66.74620229110812
DangerousIdea;cuddly-inescapable-boar-of-warranty;2019-02-20 10:11:55;343;61;96;4;13;92;77;3858.3756934484722;72.24723734824208;53.407181956015236;278757.4227317463;1;2;26.219336764490485
VariousWriter;sophisticated-sweet-ocelot-of-opportunity;2019-02-21 10:46:24;287;38;27;30;83;65;44;1128.208482661471;42.43111204353618;26.62297202282903;47875.08948586422;6;0;36.713071286443785
strict_wood;logical-yellow-dog-from-atlantis;2019-02-13 15:27:07;302;8;51;74;35;59;75;4064.2281121073993;57.69438204499653;70.37227809390464;234484.53175954745;1;3;40.558162197593475
CriticalFortune;zealous-soft-kagu-of-poetry;2019-02-06 10:01:29;346;70;39;58;34;66;79;6356.694168149577;76.94437222126483;82.55390506635301;489109.7526707954;0;0;8.919798599906192
UnableRegion;enigmatic-apricot-perch-of-fantasy;2019-02-06 22:09:00;326;80;32;68;24;43;79;2380.684619698841;49.270496105522646;48.274381378238054;117296.10277984958;2;0;81.09667411501232
CompetitiveBoyfriend;classy-fair-piculet-of-perfection;2019-02-07 20:32:37;340;81;97;48;19;28;67;3602.7808104941732;62.60588761452317;57.587365473350715;225556.69894981678;0;0;63.157390648995836
sufficient_studio;urban-helpful-mouflon-of-education;2019-02-13 08:09:19;412;92;9;67;94;73;77;1686.764727223403;32.10676797006246;52.437594126915045;54155.497408594565;4;3;29.818349388982835
old_chest;meteoric-umber-skink-from-eldorado;2019-02-23 23:45:52;337;27;43;51;57;90;69;644.4999422395067;33.90756490878686;19.009282133536377;21856.38918975872;4;1;30.09170803073585
able_collection;stimulating-fragrant-beaver-of-promise;2019-02-19 06:05:42;224;79;12;88;24;14;7;993.8084487782484;26.607485170887923;37.32010906458642;26445.49446272057;3;1;54.27315815605711
massive_recognition;conscious-resourceful-nightingale-of-admiration;2019-02-15 07:51:18;291;11;28;66;95;83;8;2827.3637890585487;54.672535836796634;51.662544304557215;154576.3074830796;86;2;67.4664371996355
DecentGrandmother;lovely-wondrous-turtle-from-arcadia;2019-02-25 21:12:06;389;81;28;37;96;94;53;2526.177493516388;99.29648638398201;25.393148381718145;250845.00620730652;3;3;4.132233713990474
emotional_television;tricky-mighty-camel-of-discussion;2019-02-18 20:19:52;253;82;66;25;31;19;30;3519.7478266671715;52.394111269220865;67.24485217635392;184409.72780712045;1;3;40.050899180920126
EmotionalAccident;rampant-pygmy-goshawk-of-fortitude;2019-02-10 11:18:27;454;88;98;60;54;58;96;654.2983330620033;21.023626409548445;31.321671601783795;13759.910858524581;7;2;5.003767813732307
helpful_photo;festive-nippy-loon-of-inspiration;2019-02-16 05:37:23;298;23;69;96;48;17;45;302.29192752410864;41.56641992016025;7.28556295830437;12568.94440634941;10;3;24.819151907347415
large_indication;valiant-orthodox-hummingbird-of-aurora;2019-02-15 14:42:02;298;7;83;2;83;26;97;6726.605267342309;93.84086762868168;71.6962154387116;631225.916854269;4;1;19.66694548368243
wonderful_quantity;bipedal-purple-cuttlefish-of-endurance;2019-02-28 03:04:36;304;59;40;56;50;25;74;1081.5745448449275;13.841603595838759;78.06722667876068;14970.662701575644;10;2;10.350148742792465
PleasantMarriage;magic-accomplished-hyena-from-hell;2019-02-24 18:17:55;233;70;6;17;5;78;57;2985.9184684509487;35.00306070538177;85.39792359600628;104512.89132041081;1;2;76.44025605253938
HistoricalCountry;muscular-serious-taipan-of-joy;2019-02-27 08:50:45;416;92;85;13;99;62;65;3566.4217260084424;71.13714230560994;50.108849430014146;253701.84653718883;4;0;55.78257607709121
PureImportance;nippy-frisky-skua-of-security;2019-02-08 23:10:46;368;44;100;70;24;42;88;7289.072332045842;83.8132591991087;86.93023940991783;610917.8466595798;1;3;74.89690381589766
entire_pizza;warm-devious-eel-of-essence;2019-02-26 10:02:08;298;96;73;0;67;6;56;979.5290167897853;10.96850007116953;89.36899585466799;10747.022090534734;2;3;76.73809948611822
ReasonableCriticism;upbeat-artichoke-markhor-from-heaven;2019-02-08 17:45:49;336;61;79;26;18;70;82;7956.92432261119;87.17442008926558;91.30470604677015;693644.8252150974;7;2;48.77914543198318
ResponsibleVersion;invisible-sticky-gibbon-of-security;2019-02-15 04:07:28;367;13;43;74;92;98;47;6425.470981173639;71.45909515012976;89.85296530516285;459158.2714145627;0;3;3.2082374002113223
HistoricalPermission;industrious-cute-coua-of-advertising;2019-02-27 09:31:20;379;83;75;38;62;93;28;3589.9628288543886;66.48601591255992;53.948655255698384;238684.251598413;65;3;90.4398188938124
SuddenEmployer;nimble-quirky-reindeer-of-weather;2019-02-15 03:04:58;313;63;12;51;84;47;56;1889.3372236174187;27.366804929714583;68.94187804103818;51708.95970675173;1;1;0.6240539507328058
existing_disease;garrulous-hasty-serval-from-lemuria;2019-02-22 14:46:16;304;34;5;95;36;37;97;1366.5984736365845;21.46346621701747;63.716189476716266;29336.247659234155;0;3;91.04212171923342
